,Unnamed: 0,100,200,300,400,500,600,700,800,900,1000
0,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jamo,3.6,3.565,3.523,3.522,3.468,3.463,3.4589999999999996,3.446,3.4539999999999997,3.471
2,Character,0.64,0.64,0.61,0.605,0.604,0.593,0.574,0.584,0.586,0.584
3,Hannanum.nc3,3.14,3.115,3.133,3.122,3.142,3.148,3.1639999999999997,3.17,3.17,3.16
4,Khaiii.nc3,0.08,0.09,0.127,0.138,0.154,0.165,0.184,0.18,0.179,0.177
5,Kiwi.nc3,0.16,0.165,0.163,0.142,0.142,0.153,0.154,0.14800000000000002,0.14800000000000002,0.149
6,Kkma.nc3,1.31,1.205,1.2,1.195,1.1740000000000002,1.192,1.224,1.236,1.2309999999999999,1.23
7,Komoran.nc3,0.06,0.045,0.077,0.065,0.07,0.07200000000000001,0.07400000000000001,0.071,0.07400000000000001,0.071
8,Mecab.nc3,0.83,0.85,0.86,0.865,0.878,0.845,0.84,0.848,0.8490000000000001,0.8420000000000001
9,None.nc3,1.62,1.53,1.493,1.482,1.4780000000000002,1.4669999999999999,1.464,1.479,1.4869999999999999,1.483
10,Okt.nc3,2.29,2.39,2.39,2.385,2.408,2.3930000000000002,2.4130000000000003,2.406,2.411,2.394
11,Spm.nc3,0.95,1.05,1.053,1.072,1.068,1.047,1.031,1.046,1.043,1.035
12,Time,5.058812618255615,5.071818590164185,5.086991786956787,5.112222909927368,5.1122589111328125,5.09086012840271,5.117663383483887,5.106278419494629,5.122087001800537,5.11987566947937
