,Unnamed: 0,100,200,300,400,500,600,700,800,900,1000
0,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jamo,1.56,1.38,1.403,1.402,1.386,1.355,1.347,1.3619999999999999,1.357,1.351
2,Character,1.32,1.505,1.53,1.528,1.5119999999999998,1.537,1.5290000000000001,1.551,1.548,1.546
3,Hannanum.nc3,5.4,5.39,5.37,5.372000000000001,5.358,5.337999999999999,5.336,5.3420000000000005,5.348,5.3420000000000005
4,Khaiii.nc3,0.86,0.91,0.7829999999999999,0.76,0.752,0.75,0.743,0.75,0.757,0.754
5,Kiwi.nc3,1.04,1.055,0.93,0.912,0.9079999999999999,0.9,0.909,0.8909999999999999,0.9079999999999999,0.902
6,Kkma.nc3,1.05,1.14,1.083,1.075,1.068,1.092,1.089,1.0979999999999999,1.081,1.082
7,Komoran.nc3,2.26,2.2,2.0469999999999997,2.022,2.082,2.073,2.076,2.0340000000000003,2.05,2.045
8,Mecab.nc3,1.3,1.455,1.463,1.44,1.41,1.4180000000000001,1.4240000000000002,1.4409999999999998,1.431,1.4240000000000002
9,None.nc3,3.57,3.61,3.64,3.628,3.6319999999999997,3.675,3.657,3.6719999999999997,3.656,3.659
10,Okt.nc3,3.27,3.305,3.31,3.325,3.272,3.275,3.28,3.298,3.299,3.2889999999999997
11,Spm.nc3,1.46,1.645,1.6969999999999998,1.67,1.6540000000000001,1.655,1.6569999999999998,1.671,1.671,1.659
12,Time,10.128050088882445,10.263785600662233,10.235273838043213,10.246951818466188,12.029437065124512,10.231178998947145,10.211878776550293,13.756567239761353,10.208062887191774,10.22885799407959
