,Unnamed: 0,100,200,300,400,500,600,700,800,900,1000
0,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jamo,2.4,2.32,2.31,2.28,2.27,2.278,2.27,2.2840000000000003,2.293,2.294
2,Character,0.95,0.905,0.94,0.938,0.914,0.9329999999999999,0.9229999999999999,0.9420000000000001,0.9440000000000001,0.9570000000000001
3,Hannanum,4.76,4.7,4.7,4.685,4.676,4.68,4.686,4.678,4.686,4.691
4,Khaiii,0.05,0.06,0.053,0.062,0.07400000000000001,0.07200000000000001,0.064,0.062,0.06,0.057999999999999996
5,Kiwi,0.1,0.11,0.107,0.105,0.114,0.11699999999999999,0.11599999999999999,0.11599999999999999,0.113,0.113
6,Kkma,0.73,0.695,0.687,0.68,0.682,0.6829999999999999,0.6970000000000001,0.696,0.7120000000000001,0.721
7,Komoran,0.02,0.015,0.013000000000000001,0.015,0.012,0.012,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
8,Mecab,1.2,1.135,1.203,1.21,1.21,1.21,1.2209999999999999,1.206,1.202,1.206
9,None,5.68,5.635,5.657,5.65,5.642,5.648,5.65,5.648,5.649,5.65
10,Okt,3.56,3.515,3.5,3.4819999999999998,3.472,3.4819999999999998,3.4930000000000003,3.4810000000000003,3.487,3.488
11,Spm,1.64,1.625,1.63,1.632,1.6119999999999999,1.6219999999999999,1.617,1.6119999999999999,1.621,1.624
12,Time,10.313822984695436,10.31824541091919,10.307948112487793,10.32226586341858,10.300535202026367,10.182199716567991,10.31574320793152,10.196967601776123,10.321094036102297,10.338797569274902
