,Unnamed: 0,100,200,300,400,500,600,700,800,900,1000
0,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jamo,1.13,1.16,1.217,1.232,1.1840000000000002,1.183,1.21,1.2109999999999999,1.222,1.222
2,Character,1.89,1.85,1.8230000000000002,1.798,1.818,1.807,1.804,1.791,1.786,1.776
3,Hannanum.nc3,4.16,4.085,4.17,4.165,4.204,4.197,4.2010000000000005,4.202,4.1930000000000005,4.212
4,Khaiii.nc3,0.09,0.085,0.083,0.08199999999999999,0.084,0.08199999999999999,0.076,0.08,0.081,0.084
5,Kiwi.nc3,0.19,0.19,0.16,0.14800000000000002,0.158,0.155,0.156,0.16,0.157,0.16
6,Kkma.nc3,0.56,0.51,0.46299999999999997,0.49,0.508,0.5,0.48700000000000004,0.491,0.49700000000000005,0.499
7,Komoran.nc3,0.07,0.07,0.067,0.068,0.068,0.065,0.063,0.068,0.064,0.068
8,Mecab.nc3,2.77,2.785,2.753,2.728,2.714,2.708,2.71,2.6710000000000003,2.662,2.648
9,None.nc3,2.46,2.51,2.437,2.388,2.4,2.3819999999999997,2.369,2.36,2.356,2.344
10,Okt.nc3,3.52,3.585,3.5669999999999997,3.59,3.5980000000000003,3.6069999999999998,3.5989999999999998,3.6,3.6039999999999996,3.608
11,Spm.nc3,3.69,3.665,3.5869999999999997,3.56,3.5439999999999996,3.5380000000000003,3.5189999999999997,3.522,3.522,3.4960000000000004
12,Time,7.403080463409424,7.484118461608888,7.525994300842285,7.509197235107423,7.508748054504394,7.5106258392333975,7.507456064224242,7.515928983688354,7.5117106437683105,7.5087223052978525
