,Unnamed: 0,100,200,300,400,500,600,700,800,900,1000
0,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Hannanum,0.81,0.79,0.757,0.715,0.698,0.7,0.701,0.7120000000000001,0.6890000000000001,0.6990000000000001
2,Khaiii,3.72,3.695,3.677,3.675,3.668,3.6719999999999997,3.657,3.6710000000000003,3.668,3.6889999999999996
3,Kiwi,3.27,3.215,3.19,3.182,3.168,3.1630000000000003,3.14,3.154,3.156,3.165
4,Kkma,4.73,4.73,4.707,4.662,4.652,4.638,4.638999999999999,4.646,4.672,4.666
5,Komoran,3.55,3.585,3.533,3.55,3.554,3.5580000000000003,3.573,3.572,3.552,3.575
6,Mecab,4.46,4.47,4.46,4.46,4.484,4.532,4.551,4.566,4.561,4.569
7,None,0.64,0.645,0.637,0.64,0.636,0.642,0.6459999999999999,0.6579999999999999,0.6609999999999999,0.6629999999999999
8,Okt,2.63,2.72,2.69,2.682,2.696,2.698,2.701,2.695,2.7030000000000003,2.699
9,Spm,4.1,4.18,4.2,4.202,4.236000000000001,4.2219999999999995,4.194,4.185,4.1739999999999995,4.1530000000000005
10,Jamo,0.37,0.36,0.36700000000000005,0.365,0.37,0.368,0.369,0.361,0.359,0.35700000000000004
11,Character,2.88,2.825,2.85,2.855,2.8360000000000003,2.823,2.813,2.805,2.8080000000000003,2.792
12,Time,10.138396978378298,10.107242345809935,10.093305349349977,10.265206575393675,10.147702932357786,10.253454446792604,15.145632028579712,10.242294073104857,10.09865140914917,10.108691453933718
