,Unnamed: 0,100,200,300,400,500,600,700,800,900,1000
0,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jamo,0.52,0.465,0.42700000000000005,0.42,0.41600000000000004,0.413,0.40399999999999997,0.41600000000000004,0.41600000000000004,0.41100000000000003
2,Character,0.39,0.35,0.363,0.342,0.34600000000000003,0.34700000000000003,0.33,0.344,0.34700000000000003,0.345
3,Hannanum,3.86,3.995,3.997,4.008,4.002,4.023,4.034,4.041,4.059,4.063
4,Khaiii,1.84,1.915,1.92,1.925,1.9340000000000002,1.9569999999999999,1.969,1.9709999999999999,1.9809999999999999,1.985
5,Kiwi,1.72,1.795,1.7830000000000001,1.8019999999999998,1.808,1.83,1.819,1.838,1.848,1.868
6,Kkma,1.3,1.325,1.3230000000000002,1.305,1.3219999999999998,1.33,1.341,1.354,1.374,1.368
7,Komoran,1.63,1.68,1.693,1.6780000000000002,1.6980000000000002,1.73,1.7369999999999999,1.7519999999999998,1.7690000000000001,1.776
8,Mecab,0.47,0.475,0.467,0.462,0.46399999999999997,0.48,0.49700000000000005,0.488,0.491,0.488
9,None,4.38,4.415,4.42,4.398,4.4,4.422,4.42,4.425,4.43,4.43
10,Okt,2.35,2.435,2.443,2.445,2.42,2.4419999999999997,2.449,2.444,2.434,2.438
11,Spm,0.94,0.91,0.917,0.925,0.92,0.925,0.9390000000000001,0.9440000000000001,0.953,0.9570000000000001
12,Time,2.5425701141357417,2.537800073623657,2.5472428798675537,2.542287349700928,2.54321837425232,2.5394821166992188,2.538385391235352,2.542222023010254,2.5428028106689453,2.53804349899292
