,Unnamed: 0,100,200,300,400,500,600,700,800,900,1000
0,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jamo,0.61,0.635,0.583,0.5820000000000001,0.5920000000000001,0.597,0.596,0.609,0.614,0.635
2,Character,2.22,2.265,2.2,2.222,2.2159999999999997,2.2119999999999997,2.206,2.194,2.177,2.19
3,Hannanum,3.99,4.045,4.063,4.072,4.08,4.083,4.0760000000000005,4.069,4.084,4.096
4,Khaiii,0.34,0.37,0.363,0.365,0.376,0.373,0.377,0.376,0.38,0.386
5,Kiwi,1.73,1.57,1.5030000000000001,1.515,1.5819999999999999,1.588,1.5859999999999999,1.588,1.59,1.5819999999999999
6,Kkma,1.42,1.42,1.4069999999999998,1.44,1.4580000000000002,1.4669999999999999,1.4809999999999999,1.508,1.499,1.499
7,Komoran,1.48,1.385,1.38,1.4380000000000002,1.482,1.5030000000000001,1.4969999999999999,1.504,1.5230000000000001,1.5230000000000001
8,Mecab,0.82,0.79,0.797,0.818,0.81,0.8079999999999999,0.784,0.7609999999999999,0.753,0.752
9,None,5.46,5.41,5.41,5.43,5.438,5.422000000000001,5.4110000000000005,5.4079999999999995,5.407,5.412000000000001
10,Okt,1.23,1.185,1.203,1.19,1.188,1.175,1.199,1.22,1.2309999999999999,1.227
11,Spm,3.12,2.99,2.94,2.918,2.9339999999999997,2.9419999999999997,2.9330000000000003,2.926,2.909,2.905
12,Time,4.986198663711548,5.011864185333252,5.003060340881348,5.009015083312988,5.01668119430542,5.009854078292847,5.006193161010742,5.007407426834106,5.004309892654419,5.008671283721924
